Item Number,Derived Item,Is New,Added On,Is Deleted,Deleted On,MBS Fee,CPI Rate,CPI MBS Fee
37213,,Yes,01-11-2020,-,-,2486.85,0,2486.85
37214,,Yes,01-11-2020,-,-,3020.65,0,3020.65
37215,,-,-,-,-,416.45,13.1408,471.17
37216,,Yes,01-11-2020,-,-,146.15,0,146.15
37217,,-,-,-,-,138.3,13.1408,156.47
37218,,-,-,-,-,138.3,13.1408,156.47
37219,,-,-,-,-,350.75,0,350.75
37220,,-,-,-,-,1044.2,13.1408,1181.42
37221,,-,-,-,-,466.35,13.1408,527.63
37223,,-,-,-,-,206.25,13.1408,233.35
37224,,-,-,-,-,323.2,13.1408,365.67
37226,,Yes,01-05-2020,-,-,289.65,2.5,296.89
37227,,-,-,-,-,565.85,13.1408,640.21
37230,,-,-,-,-,1042.15,13.1408,1179.1
37233,,-,-,-,-,558.1,13.1408,631.44
37245,,-,-,-,-,1262.15,13.1408,1428.01
37300,,-,-,-,-,46.6,13.1408,52.72
37303,,-,-,-,-,74.05,13.1408,83.78
37306,,-,-,-,-,649.8,13.1408,735.19
37309,,-,-,-,-,924.7,13.1408,1046.21
37315,,-,-,Yes,01-11-2020,138.3,0,138.3
37318,,-,-,-,-,276.6,13.1408,312.95
37321,,-,-,-,-,93.35,13.1408,105.62
37324,,-,-,-,-,229.85,13.1408,260.05
37327,,-,-,-,-,323.2,13.1408,365.67
37330,,-,-,-,-,649.8,13.1408,735.19
37333,,-,-,-,-,558.1,13.1408,631.44
37336,,-,-,-,-,741.5,13.1408,838.94
37338,,-,-,-,-,911.3,13.1408,1031.05
37339,,-,-,-,-,239.85,13.1408,271.37
37340,,-,-,-,-,948.25,0,948.25
37341,,-,-,-,-,911.3,13.1408,1031.05
37342,,-,-,-,-,833.1,13.1408,942.58
37343,,-,-,-,-,1391.15,13.1408,1573.96
37344,,Yes,01-11-2020,-,-,948.25,0,948.25
37345,,-,-,-,-,691.4,13.1408,782.26
37348,,-,-,-,-,691.4,13.1408,782.26
37351,,-,-,-,-,276.6,13.1408,312.95
37354,,-,-,-,-,323.2,13.1408,365.67
37369,,-,-,-,-,186.6,13.1408,211.12
37372,,-,-,-,-,962.2,0,962.2
37375,,-,-,-,-,1157.85,13.1408,1310
37381,,-,-,-,-,741.5,13.1408,838.94
37384,,-,-,-,-,1157.85,13.1408,1310
37387,,-,-,-,-,323.2,13.1408,365.67
37388,,Yes,01-11-2020,-,-,101.9,0,101.9
37390,,-,-,-,-,924.7,13.1408,1046.21
37393,,-,-,-,-,229.85,13.1408,260.05
37396,,-,-,-,-,741.5,13.1408,838.94
37402,,-,-,-,-,466.35,13.1408,527.63
37405,,-,-,-,-,924.7,13.1408,1046.21
37408,,-,-,-,-,466.35,13.1408,527.63
37411,,-,-,-,-,924.7,13.1408,1046.21
37415,,-,-,-,-,46.6,13.1408,52.72
37417,,-,-,-,-,558.1,13.1408,631.44
37418,,-,-,-,-,741.5,13.1408,838.94
37420,,-,-,Yes,01-11-2020,366.45,0,366.45
37423,,-,-,-,-,924.7,13.1408,1046.21
37426,,-,-,-,-,974.55,13.1408,1102.61
37429,,-,-,-,-,323.2,13.1408,365.67
37432,,-,-,-,-,924.7,13.1408,1046.21
37435,,-,-,-,-,93.35,13.1408,105.62
37438,,-,-,-,-,276.6,13.1408,312.95
37444,,-,-,Yes,01-11-2020,999.65,0,999.65
37601,,-,-,-,-,276.6,13.1408,312.95
37604,,-,-,-,-,276.6,13.1408,312.95
37605,,-,-,-,-,373.45,13.1408,422.52
37606,,-,-,-,-,554.55,13.1408,627.42
37607,,-,-,-,-,1443.25,0,1443.25
37610,,-,-,-,-,2171.3,0,2171.3
37613,,-,-,-,-,276.6,13.1408,312.95
37616,,-,-,-,-,691.4,13.1408,782.26
37619,,-,-,-,-,276.6,13.1408,312.95
37623,,-,-,-,-,229.85,13.1408,260.05
37800,,-,-,-,-,521.25,13.1408,589.75
37801,,-,-,-,-,677.65,13.1408,766.7
37803,,-,-,-,-,521.25,13.1408,589.75
37804,,-,-,-,-,677.65,13.1408,766.7
37806,,-,-,-,-,602.25,13.1408,681.39
37807,,-,-,-,-,782.95,13.1408,885.84
37809,,-,-,-,-,602.25,13.1408,681.39
37810,,-,-,-,-,782.95,13.1408,885.84
37812,,-,-,-,-,556,13.1408,629.06
37813,,-,-,-,-,722.8,13.1408,817.78
37815,,-,-,-,-,92.75,13.1408,104.94
37816,,-,-,-,-,120.6,13.1408,136.45
37818,,-,-,-,-,491.45,13.1408,556.03
37819,,-,-,-,-,638.9,13.1408,722.86
37821,,-,-,-,-,833.1,13.1408,942.58
37822,,-,-,-,-,1083.05,13.1408,1225.37
37824,,-,-,-,-,1158.3,13.1408,1310.51
37825,,-,-,-,-,1505.8,13.1408,1703.67
37827,,-,-,-,-,533.6,13.1408,603.72
37828,,-,-,-,-,693.7,13.1408,784.86
37830,,-,-,-,-,691.4,13.1408,782.26
37831,,-,-,-,-,898.9,13.1408,1017.02
37833,,-,-,-,-,329.95,13.1408,373.31
37834,,-,-,-,-,428.95,13.1408,485.32
37836,,-,-,-,-,695,13.1408,786.33
37839,,-,-,-,-,787.6,13.1408,891.1
37842,,-,-,-,-,1529.1,13.1408,1730.04
37845,,-,-,-,-,695,13.1408,786.33
37848,,-,-,-,-,1251.05,13.1408,1415.45
37851,,-,-,-,-,926.8,13.1408,1048.59
37854,,-,-,-,-,366.45,13.1408,414.6
38200,,-,-,-,-,445.4,13.1408,503.93
38203,,-,-,-,-,531.55,13.1408,601.4
38206,,-,-,-,-,642.65,13.1408,727.1
38209,,-,-,-,-,825.15,13.1408,933.58
38212,,-,-,-,-,1372.45,13.1408,1552.8
38213,,-,-,-,-,408.7,13.1408,462.41
38215,,-,-,Yes,01-07-2021,354.9,0,354.9
38218,,-,-,Yes,01-07-2021,532.25,0,532.25
38220,,-,-,Yes,01-07-2021,177.4,0,177.4
38222,,-,-,Yes,01-07-2021,354.9,0,354.9
38225,,-,-,Yes,01-07-2021,532.35,0,532.35
38228,,-,-,Yes,01-07-2021,709.9,0,709.9
38231,,-,-,Yes,01-07-2021,887.25,0,887.25
38234,,-,-,Yes,01-07-2021,709.75,0,709.75
38237,,-,-,Yes,01-07-2021,887.2,0,887.2
38240,,-,-,Yes,01-07-2021,1064.6,0,1064.6
38241,,-,-,-,-,469.7,13.1408,531.42
38243,,-,-,Yes,01-07-2021,443.6,0,443.6
38244,,Yes,01-07-2021,-,-,920,0,920
38246,,-,-,Yes,01-07-2021,887.2,0,887.2
38247,,Yes,01-07-2021,-,-,1473.95,0,1473.95
38248,,Yes,01-07-2021,-,-,920,0,920
38249,,Yes,01-07-2021,-,-,1473.95,0,1473.95
38251,,Yes,01-07-2021,-,-,920,0,920
38252,,Yes,01-07-2021,-,-,1473.95,0,1473.95
38254,,Yes,01-07-2021,-,-,463.5,0,463.5
38256,,-,-,-,-,267.25,13.1408,302.37
38270,,-,-,-,-,912.3,13.1408,1032.18
38272,,-,-,-,-,912.3,13.1408,1032.18
38273,,-,-,-,-,912.3,13.1408,1032.18
38274,,-,-,-,-,777.6,0,777.6
38275,,-,-,-,-,298.2,13.1408,337.39
38276,,-,-,-,-,912.3,13.1408,1032.18
38285,,-,-,-,-,160.55,0,160.55
38286,,-,-,-,-,144.6,0,144.6
38287,,-,-,-,-,2098.45,13.1408,2374.2
38288,,-,-,-,-,192.9,13.1408,218.25
38290,,-,-,-,-,2671.95,13.1408,3023.07
38293,,-,-,-,-,2868.05,13.1408,3244.93
38300,,-,-,Yes,01-07-2021,515.35,0,515.35
38303,,-,-,Yes,01-07-2021,660.8,0,660.8
38306,,-,-,Yes,01-07-2021,762.35,0,762.35
38307,,Yes,01-07-2021,-,-,1844.6,0,1844.6
38308,,Yes,01-07-2021,-,-,2122.25,0,2122.25
38309,,-,-,-,-,1250.7,0,1250.7
38310,,Yes,01-07-2021,-,-,2399.9,0,2399.9
38311,,Yes,01-07-2021,-,-,1844.6,0,1844.6
38312,,-,-,Yes,01-07-2021,1132.35,0,1132.35
38313,,Yes,01-07-2021,-,-,2122.25,0,2122.25
38314,,Yes,01-07-2021,-,-,2399.9,0,2399.9
38315,,-,-,Yes,01-07-2021,1215.85,0,1215.85
38316,,Yes,01-07-2021,-,-,1648.95,0,1648.95
38317,,Yes,01-07-2021,-,-,2088.8,0,2088.8
38318,,-,-,Yes,01-07-2021,1586.35,0,1586.35
38319,,Yes,01-07-2021,-,-,2366.45,0,2366.45
38320,,Yes,01-07-2021,-,-,1648.95,0,1648.95
38322,,Yes,01-07-2021,-,-,2088.8,0,2088.8
38323,,Yes,01-07-2021,-,-,2366.45,0,2366.45
38350,,-,-,-,-,638.65,13.1408,722.57
38353,,-,-,-,-,255.45,13.1408,289.02
38356,,-,-,-,-,837.35,13.1408,947.38
38358,,-,-,-,-,2089,0,2089
38359,,-,-,-,-,133.55,13.1408,151.1
38362,,-,-,-,-,384.95,13.1408,435.54
38365,,-,-,-,-,255.45,13.1408,289.02
38368,,-,-,-,-,1224.6,13.1408,1385.52
38371,,-,-,Yes,01-07-2021,287.85,0,287.85
38384,,-,-,Yes,01-07-2021,1052.65,0,1052.65
38387,,-,-,Yes,01-07-2021,287.85,0,287.85
38390,,-,-,Yes,01-07-2021,1052.65,0,1052.65
38393,,-,-,Yes,01-07-2021,287.85,0,287.85
38415,,-,-,-,-,399.35,13.1408,451.83
38416,,Yes,01-03-2021,-,-,586.15,0,586.15
38417,,Yes,01-03-2021,-,-,586.15,0,586.15
38418,,-,-,-,-,958.4,13.1408,1084.34
38419,,Yes,01-03-2021,-,-,185.25,0,185.25
38420,,Yes,01-03-2021,-,-,244.6,0,244.6
38421,,-,-,-,-,1532,13.1408,1733.32
38422,,Yes,01-03-2021,-,-,382.65,0,382.65
38423,,Yes,01-03-2021,-,-,267.35,0,267.35
38424,,-,-,-,-,958.4,13.1408,1084.34
38425,,Yes,01-03-2021,-,-,628.75,0,628.75
38426,,Yes,01-03-2021,-,-,471.7,0,471.7
38427,,-,-,-,-,1183.4,13.1408,1338.91
38428,,Yes,01-11-2021,Yes,15-09-2021,256.5,0,256.5
38430,,-,-,-,-,609.9,13.1408,690.05
38436,,-,-,-,-,249.75,13.1408,282.57
38438,,-,-,-,-,1532,13.1408,1733.32
38440,,-,-,-,-,1147.2,13.1408,1297.95
38441,,-,-,-,-,1815.2,13.1408,2053.73
38446,,-,-,-,-,1183.4,13.1408,1338.91
38447,,-,-,-,-,1532,13.1408,1733.32
38448,,-,-,-,-,363.05,13.1408,410.76
38449,,-,-,-,-,2143.2,13.1408,2424.83
38450,,-,-,-,-,856.65,13.1408,969.22
38452,,-,-,-,-,573.7,13.1408,649.09
38453,,-,-,-,-,1720.9,13.1408,1947.04
38455,,-,-,-,-,2327.7,13.1408,2633.58
38456,,-,-,-,-,1532,13.1408,1733.32
38457,,-,-,-,-,1430.25,13.1408,1618.2
38458,,-,-,-,-,762.35,13.1408,862.53
38460,,-,-,-,-,275.4,13.1408,311.59
38461,,Yes,01-07-2021,-,-,1490.25,0,1490.25
38462,,-,-,-,-,326.45,13.1408,369.35
38463,,Yes,01-07-2021,-,-,1490.25,0,1490.25
38464,,-,-,-,-,354.8,13.1408,401.42
38466,,-,-,-,-,958,13.1408,1083.89
38467,,Yes,01-07-2021,-,-,997.25,0,997.25
38468,,-,-,-,-,1476.15,13.1408,1670.13
38469,,-,-,-,-,1720.9,13.1408,1947.04
38470,,-,-,Yes,01-07-2021,958.4,0,958.4
38471,,Yes,01-07-2021,-,-,1095.3,0,1095.3
38472,,Yes,01-07-2021,-,-,299.5,0,299.5
38473,,-,-,Yes,01-07-2021,573.7,0,573.7
38474,,Yes,01-07-2021,-,-,2257.1,0,2257.1
38475,,-,-,Yes,01-07-2021,831.75,0,831.75
38477,,-,-,-,-,2003.35,13.1408,2266.61
38478,,-,-,Yes,01-07-2021,970.4,0,970.4
38480,,-,-,Yes,01-07-2021,2003.35,0,2003.35
38481,,-,-,Yes,01-07-2021,2280.65,0,2280.65
38483,,-,-,Yes,01-07-2021,1720.9,0,1720.9
38484,,Yes,01-07-2021,-,-,2112.2,0,2112.2
38485,,-,-,-,-,817.1,13.1408,924.47
38487,,-,-,-,-,1720.9,13.1408,1947.04
38488,,-,-,Yes,01-07-2021,1909.6,0,1909.6
38489,,-,-,Yes,01-07-2021,2271.05,0,2271.05
38490,,-,-,-,-,554.55,13.1408,627.42
38493,,-,-,-,-,1957.6,13.1408,2214.84
38495,,-,-,-,-,1432.2,13.1408,1620.4
38496,,-,-,Yes,01-07-2021,623.95,0,623.95
38497,,-,-,Yes,01-07-2021,2047.6,0,2047.6
38498,,-,-,Yes,01-07-2021,2047.6,0,2047.6
38499,,Yes,01-07-2021,-,-,2112.2,0,2112.2
38500,,-,-,Yes,01-07-2021,2200,0,2200
38501,,-,-,Yes,01-07-2021,2200,0,2200
38502,,Yes,01-07-2021,-,-,2451.55,0,2451.55
38503,,-,-,Yes,01-07-2021,2388.7,0,2388.7
38504,,-,-,Yes,01-07-2021,2388.7,0,2388.7
38505,,-,-,Yes,01-07-2021,277.25,0,277.25
38506,,-,-,Yes,01-07-2021,1626.25,0,1626.25
38507,,-,-,Yes,01-07-2021,1909.2,0,1909.2
38508,,-,-,-,-,1996.2,0,1996.2
38509,,-,-,-,-,2388.7,13.1408,2702.59
38510,,Yes,01-07-2021,-,-,649.25,0,649.25
38511,,Yes,01-07-2021,-,-,624.3,0,624.3
38512,,-,-,-,-,2098.45,13.1408,2374.2
38513,,Yes,01-07-2021,-,-,1040.55,0,1040.55
38514,,Yes,01-03-2022,-,-,1490.25,0,1490.25
38515,,-,-,-,-,2671.95,13.1408,3023.07
38516,,Yes,01-07-2021,-,-,2509.25,0,2509.25
38517,,Yes,01-07-2021,-,-,3055.85,0,3055.85
38518,,-,-,-,-,2868.05,13.1408,3244.93
38519,,Yes,01-07-2021,-,-,1100,0,1100
38522,,Yes,01-07-2022,-,-,1514.1,0,1514.1
38523,,Yes,01-07-2022,-,-,275.2,0,275.2
38550,,-,-,-,-,2337.5,0,2337.5
38553,,-,-,-,-,2942.9,0,2942.9
38554,,Yes,01-07-2021,-,-,4236.45,0,4236.45
38555,,Yes,01-07-2021,-,-,3374,0,3374
38556,,-,-,-,-,3104.7,13.1408,3512.68
38557,,Yes,01-07-2021,-,-,3894.3,0,3894.3
38558,,Yes,01-07-2021,-,-,5083.7,0,5083.7
38559,,-,-,Yes,01-07-2021,2531,0,2531
38562,,-,-,Yes,01-07-2021,3104.7,0,3104.7
38565,,-,-,Yes,01-07-2021,3482.25,0,3482.25
38568,,-,-,-,-,1862.95,13.1408,2107.76
38571,,-,-,-,-,2209.65,0,2209.65
38572,,-,-,-,-,1987.05,13.1408,2248.16
38577,,-,-,Yes,01-07-2021,554.55,0,554.55
38588,,-,-,Yes,01-07-2021,416.05,0,416.05
38600,,-,-,-,-,1532,13.1408,1733.32
38603,,-,-,-,-,958.4,13.1408,1084.34
38609,,-,-,-,-,479.15,13.1408,542.11
38612,,-,-,-,-,537.1,13.1408,607.68
38613,,-,-,Yes,01-07-2021,674.05,0,674.05
38615,,-,-,-,-,1532,13.1408,1733.32
38618,,-,-,-,-,1909.6,13.1408,2160.54
38621,,-,-,-,-,762.35,13.1408,862.53
38624,,-,-,-,-,856.65,13.1408,969.22
38627,,-,-,-,-,669.6,13.1408,757.59
38637,,-,-,-,-,554.55,13.1408,627.42
38640,,-,-,Yes,01-07-2021,958.4,0,958.4
38643,,-,-,-,-,1567.65,0,1567.65
38647,,-,-,Yes,01-07-2021,2134.5,0,2134.5
38650,,-,-,Yes,01-07-2021,1909.6,0,1909.6
38653,,-,-,-,-,2090.5,0,2090.5
38654,,-,-,Yes,01-07-2021,1224.6,0,1224.6
38656,,-,-,-,-,958.4,13.1408,1084.34
38670,,-,-,-,-,1909.2,13.1408,2160.08
38673,,-,-,-,-,2148.85,13.1408,2431.23
38677,,-,-,-,-,2010.35,13.1408,2274.53
38680,,-,-,-,-,2384.55,13.1408,2697.9
38700,,-,-,-,-,1067.4,13.1408,1207.66
38703,,-,-,-,-,1924.1,13.1408,2176.94
38706,,-,-,-,-,1822.4,13.1408,2061.88
38709,,-,-,-,-,2235.45,0,2235.45
38712,,-,-,Yes,01-07-2021,2563.15,0,2563.15
38715,,-,-,-,-,1706.3,13.1408,1930.52
38718,,-,-,-,-,2245.7,0,2245.7
38721,,-,-,-,-,1495.8,13.1408,1692.36
38724,,-,-,-,-,2264.55,0,2264.55
38727,,-,-,-,-,1495.8,13.1408,1692.36
38730,,-,-,-,-,2134.5,13.1408,2414.99
38733,,-,-,-,-,1495.8,13.1408,1692.36
38736,,-,-,-,-,2134.5,13.1408,2414.99
38739,,-,-,-,-,2036.55,0,2036.55
38742,,-,-,-,-,1924.1,13.1408,2176.94
38745,,-,-,-,-,2134.5,13.1408,2414.99
38748,,-,-,-,-,2134.5,13.1408,2414.99
38751,,-,-,-,-,2134.5,13.1408,2414.99
38754,,-,-,-,-,2671.95,13.1408,3023.07
38757,,-,-,-,-,2134.5,13.1408,2414.99
38760,,-,-,-,-,2134.5,13.1408,2414.99
38763,,-,-,Yes,01-07-2021,2134.5,0,2134.5
38764,,Yes,01-07-2021,-,-,2221,0,2221
38766,,-,-,-,-,2134.5,13.1408,2414.99
38800,,-,-,-,-,38.5,13.1408,43.56
38803,,-,-,-,-,76.9,13.1408,87.01
38806,,-,-,-,-,133.55,13.1408,151.1
38809,,-,-,-,-,164.55,13.1408,186.17
38812,,-,-,-,-,209.15,13.1408,236.63
39000,,-,-,-,-,75.3,13.1408,85.19
39003,,-,-,Yes,01-11-2020,85.65,0,85.65
39006,,-,-,Yes,01-11-2020,159.4,0,159.4
39007,,Yes,01-11-2020,-,-,165.9,0,165.9
39009,,-,-,Yes,01-11-2020,59.35,0,59.35
39012,,-,-,Yes,01-11-2020,237.6,0,237.6
39013,,-,-,-,-,109.15,13.1408,123.49
39014,,Yes,01-03-2022,-,-,129.9,0,129.9
39015,,-,-,-,-,376,13.1408,425.41
39018,,-,-,-,-,860.15,0,860.15
39100,,-,-,-,-,237.6,13.1408,268.82
39106,,-,-,Yes,01-11-2020,1188.2,0,1188.2
39109,,-,-,-,-,1475.05,0,1475.05
39110,,Yes,01-03-2022,-,-,278.9,0,278.9
39111,,Yes,01-03-2022,-,-,278.9,0,278.9
39112,,-,-,Yes,01-11-2020,1541.5,0,1541.5
39113,,Yes,01-11-2020,-,-,2474.45,0,2474.45
39115,,-,-,Yes,01-03-2022,75.3,13.1408,85.19
39116,,Yes,01-03-2022,-,-,309.9,0,309.9
39117,,Yes,01-03-2022,-,-,309.9,0,309.9
39118,,-,-,-,-,297.85,13.1408,336.99
39119,,Yes,01-03-2022,-,-,340.9,0,340.9
39121,,-,-,-,-,631.75,13.1408,714.77
39124,,-,-,-,-,1616.8,13.1408,1829.26
39125,,-,-,-,-,298.05,13.1408,337.22
39126,,-,-,-,-,361.9,13.1408,409.46
39127,,-,-,-,-,473.65,13.1408,535.89
39128,,-,-,-,-,659.95,13.1408,746.67
39129,,Yes,01-03-2022,-,-,631.3,0,631.3
39130,,-,-,-,-,674.15,13.1408,762.74
39131,,-,-,-,-,127.8,13.1408,144.59
39133,,-,-,-,-,159.4,13.1408,180.35
39134,,-,-,-,-,340.6,13.1408,385.36
39135,,-,-,-,-,159.4,13.1408,180.35
39136,,-,-,-,-,159.4,13.1408,180.35
39137,,-,-,-,-,605.35,13.1408,684.9
39138,,-,-,-,-,674.15,13.1408,762.74
39139,,-,-,-,-,905.1,13.1408,1024.04
39140,,-,-,-,-,292.85,13.1408,331.33
39141,,Yes,01-11-2022,-,-,135.15,0,135.15
39300,,-,-,-,-,353.35,13.1408,399.78
39303,,-,-,-,-,466.1,13.1408,527.35
39306,,-,-,-,-,676.8,13.1408,765.74
39307,,Yes,01-07-2021,-,-,857.55,0,857.55
39309,,-,-,-,-,714.35,13.1408,808.22
39312,,-,-,-,-,398.55,13.1408,450.92
39315,,-,-,-,-,1030.2,13.1408,1165.58
39318,,-,-,-,-,639.2,13.1408,723.2
39319,,Yes,01-07-2021,-,-,485,0,485
39321,,-,-,-,-,473.65,13.1408,535.89
39323,,-,-,-,-,276.8,13.1408,313.17
39324,,-,-,-,-,276.8,13.1408,313.17
39327,,-,-,-,-,473.75,13.1408,536.01
39328,,Yes,01-07-2021,-,-,492.95,0,492.95
39329,,Yes,01-07-2021,-,-,367.7,0,367.7
39330,,-,-,-,-,276.8,13.1408,313.17
39331,,-,-,-,-,276.8,13.1408,313.17
39332,,Yes,01-07-2021,-,-,432.05,0,432.05
39333,,-,-,-,-,398.55,13.1408,450.92
39336,,Yes,01-07-2021,-,-,288,0,288
39339,,Yes,01-07-2021,-,-,432.05,0,432.05
39342,,Yes,01-07-2021,-,-,566.75,0,566.75
39345,,Yes,01-07-2021,-,-,288,0,288
39500,,-,-,Yes,01-11-2020,1270.9,0,1270.9
39503,,-,-,-,-,955,13.1408,1080.49
39600,,-,-,Yes,01-11-2020,473.65,0,473.65
39603,,-,-,Yes,01-11-2020,1195.7,0,1195.7
39604,,Yes,01-11-2020,-,-,1866.25,0,1866.25
39606,,-,-,Yes,01-11-2020,797.1,0,797.1
39609,,-,-,Yes,01-11-2020,955,0,955
39610,,Yes,01-11-2020,-,-,993.7,0,993.7
39612,,-,-,-,-,1120.45,13.1408,1267.69
39615,,-,-,-,-,1989.5,0,1989.5
39638,,Yes,01-11-2020,-,-,4429.65,0,4429.65
39639,,Yes,01-11-2020,-,-,3539.75,0,3539.75
39640,,-,-,Yes,01-11-2020,3031.65,0,3031.65
39641,,Yes,01-11-2020,-,-,4672.15,0,4672.15
39642,,-,-,Yes,01-11-2020,3187.25,0,3187.25
39646,,-,-,Yes,01-11-2020,3653.6,0,3653.6
39650,,-,-,Yes,01-11-2020,2642.95,0,2642.95
39651,,Yes,01-11-2020,-,-,5764.25,0,5764.25
39653,,-,-,Yes,01-11-2020,4703.15,0,4703.15
39654,,-,-,-,-,4429.65,0,4429.65
39656,,-,-,-,-,3539.75,0,3539.75
39658,,-,-,Yes,01-11-2020,3031.65,0,3031.65
39660,,-,-,Yes,01-11-2020,3031.65,0,3031.65
39662,,-,-,Yes,01-11-2020,3031.65,0,3031.65
39700,,-,-,-,-,1885.8,0,1885.8
39703,,-,-,-,-,1514.2,0,1514.2
39706,,-,-,Yes,01-11-2020,1112.85,0,1112.85
39709,,-,-,Yes,01-11-2020,1586.75,0,1586.75
39710,,Yes,01-11-2020,-,-,2521.6,0,2521.6
39712,,-,-,-,-,3851.65,0,3851.65
39715,,-,-,-,-,2811.05,0,2811.05
39718,,-,-,-,-,1698.05,0,1698.05
39720,,Yes,01-11-2020,-,-,3603.2,0,3603.2
39721,,-,-,Yes,01-11-2020,797.1,0,797.1
39800,,-,-,Yes,01-11-2020,2857.55,0,2857.55
39801,,Yes,01-11-2020,-,-,5764.25,0,5764.25
39803,,-,-,-,-,5764.25,0,5764.25
39806,,-,-,Yes,01-11-2020,1285.75,0,1285.75
39812,,-,-,Yes,01-11-2020,631.75,0,631.75
39815,,-,-,-,-,1827.25,13.1408,2067.37
39818,,-,-,-,-,2523.45,0,2523.45
39821,,-,-,-,-,3595.4,0,3595.4
39900,,-,-,-,-,1514.2,0,1514.2
39903,,-,-,-,-,2273.2,0,2273.2
39906,,-,-,-,-,797.1,13.1408,901.84
40000,,-,-,Yes,01-11-2020,917.4,0,917.4
40003,,-,-,Yes,01-11-2020,917.4,0,917.4
40004,,Yes,01-11-2020,-,-,1721.5,0,1721.5
40006,,-,-,Yes,01-11-2020,721.95,0,721.95
40009,,-,-,Yes,01-11-2020,526.4,0,526.4
40012,,-,-,-,-,1780.2,0,1780.2
40015,,-,-,Yes,01-11-2020,638.65,0,638.65
40018,,-,-,-,-,159.4,13.1408,180.35
40100,,-,-,Yes,01-11-2020,691.75,0,691.75
40103,,-,-,Yes,01-11-2020,1015.25,0,1015.25
40104,,Yes,01-11-2020,-,-,1056.35,0,1056.35
40106,,-,-,-,-,2507.8,0,2507.8
40109,,-,-,-,-,1946.4,0,1946.4
40112,,-,-,-,-,2486.35,0,2486.35
40115,,-,-,Yes,01-11-2020,721.95,0,721.95
40118,,-,-,Yes,01-11-2020,955,0,955
40119,,Yes,01-11-2020,-,-,993.7,0,993.7
40300,,-,-,Yes,01-01-2019,955,13.1408,1080.49
40301,,-,-,Yes,01-01-2019,958,13.1408,1083.89
40303,,-,-,Yes,01-01-2019,1090.35,13.1408,1233.63
40306,,-,-,Yes,01-01-2019,1436.3,13.1408,1625.04
40309,,-,-,Yes,01-01-2019,1090.35,13.1408,1233.63
40312,,-,-,Yes,01-01-2019,1466.3,13.1408,1658.98
40315,,-,-,Yes,01-01-2019,1586.75,13.1408,1795.26
40316,,-,-,Yes,01-01-2019,2079.75,13.1408,2353.05
40318,,-,-,Yes,01-01-2019,1985.3,13.1408,2246.18
40321,,-,-,Yes,01-01-2019,1090.35,13.1408,1233.63
40324,,-,-,Yes,01-01-2019,639.2,13.1408,723.2
40327,,-,-,Yes,01-01-2019,639.2,13.1408,723.2
40330,,-,-,Yes,01-01-2019,955,13.1408,1080.49
40331,,-,-,Yes,01-01-2019,955,13.1408,1080.49
40332,,-,-,Yes,01-01-2019,1558.3,13.1408,1763.07
40333,,-,-,Yes,01-01-2019,797.1,13.1408,901.84
40334,,-,-,Yes,01-01-2019,1053.9,13.1408,1192.39
40335,,-,-,Yes,01-01-2019,1935.6,13.1408,2189.95
40336,,-,-,Yes,01-01-2019,315.9,13.1408,357.41
40339,,-,-,Yes,01-01-2019,1586.75,13.1408,1795.26
40342,,-,-,Yes,01-01-2019,1466.3,13.1408,1658.98
40345,,-,-,Yes,01-01-2019,1365,13.1408,1544.37
40348,,-,-,Yes,01-01-2019,1733.1,13.1408,1960.84
40351,,-,-,Yes,01-01-2019,1733.1,13.1408,1960.84
40600,,-,-,-,-,955,13.1408,1080.49
40700,,-,-,-,-,2437.45,0,2437.45
40701,,-,-,-,-,340.6,13.1408,385.36
40702,,-,-,-,-,159.4,13.1408,180.35
40703,,-,-,-,-,2521.6,0,2521.6
40704,,-,-,-,-,674.15,13.1408,762.74
40705,,-,-,-,-,605.35,13.1408,684.9
40706,,-,-,-,-,3603.25,0,3603.25
40707,,-,-,-,-,189.7,13.1408,214.63
40708,,-,-,-,-,340.6,13.1408,385.36
40709,,-,-,-,-,1514.2,0,1514.2
40712,,-,-,-,-,3603.25,0,3603.25
40800,,-,-,Yes,01-11-2020,638.65,0,638.65
40801,,-,-,-,-,1745.8,13.1408,1975.21
40803,,-,-,-,-,1195.7,13.1408,1352.82
40850,,-,-,-,-,2264.45,13.1408,2562.02
40851,,-,-,-,-,3963,13.1408,4483.77
40852,,-,-,-,-,340.6,13.1408,385.36
40854,,-,-,-,-,526.4,13.1408,595.57
40856,,-,-,-,-,255.45,13.1408,289.02
40858,,-,-,-,-,526.4,13.1408,595.57
40860,,-,-,-,-,2022.7,13.1408,2288.5
40862,,-,-,-,-,189.7,13.1408,214.63
40863,,Yes,01-11-2022,-,-,200.55,0,200.55
40903,,-,-,Yes,01-11-2020,554.55,0,554.55
40905,,-,-,-,-,601.7,13.1408,680.77
41500,,-,-,-,-,82.5,13.1408,93.34
41501,,Yes,01-11-2019,-,-,191.4,2.5,196.18
41503,,-,-,-,-,238.8,13.1408,270.18
41506,,-,-,-,-,144,13.1408,162.92
41509,,-,-,-,-,162.95,13.1408,184.36
41512,,-,-,-,-,585.9,13.1408,662.89
41515,,-,-,-,-,384.55,13.1408,435.08
41518,,-,-,-,-,928.75,13.1408,1050.8
41521,,-,-,-,-,988.85,13.1408,1118.79
41524,,-,-,-,-,285.7,13.1408,323.24
